3.0084817642069557  2.113247863247863
3.0040641786824995  2.641871438746439
3.0040641786824995  2.465663580246914
3.0040641786824995  1.8072026353276354
4.002438507209501  2.178166547958215
4.002438507209501  2.688241927825261
3.9980209216850446  2.5398563627730297
4.002438507209501  1.8535731244064577
5.005230421260956  1.6773652659069327
5.005230421260956  2.0576032763532766
5.000812835736501  1.974136396011396
5.005230421260956  1.399142331433998
7.010814249363868  1.723735754985755
7.010814249363868  2.372922602089269
7.010814249363868  2.2616334283000947
7.010814249363868  1.2043862773029437
